"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"MSC","Pericyte","CD99","CD99",0.0923334500485112,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","Pericyte","CD99","CD99",0.0549459039447365,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Pericyte","Pericyte","CD99","CD99",0.0640681907490952,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","Pericyte","CD99","CD99",0.0563185610740176,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","T_NK","CD99","CD99",0.0653583346133142,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"MSC","T_NK","CD99","CD99",0.0814624612109798,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Pericyte","T_NK","CD99","CD99",0.0563185610740176,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","T_NK","CD99","CD99",0.0494567857668788,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","Endothelial","CDH5","CDH5",0.00569509579510175,0,"CDH5_CDH5","CDH5 - CDH5","CDH5","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","T_NK","CLEC2B","KLRB1",0.004960664431322,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"T_NK","T_NK","CLEC2B","KLRB1",0.0088551527899426,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"TAM_CLEC_LAM","T_NK","CLEC2B","KLRB1",0.00741868091021811,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"TAM_other","T_NK","CLEC2B","KLRB1",0.00689062112395842,0,"CLEC2B_KLRB1","CLEC2B - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"T_NK","T_NK","CD69","KLRB1",0.0294030167497769,0,"CLEC2C_KLRB1","CLEC2C - KLRB1","CLEC","Cell-Cell Contact","PMID: 24223577"
"Endothelial","Endothelial","ESAM","ESAM",0.0246475559109312,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"Pericyte","Endothelial","ESAM","ESAM",0.0113447760101318,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"Endothelial","Pericyte","ESAM","ESAM",0.0113447760101318,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"Pericyte","Pericyte","ESAM","ESAM",0.00518361533467765,0,"ESAM_ESAM","ESAM - ESAM","ESAM","Cell-Cell Contact","KEGG: hsa04514; PMID: 11279107"
"Endothelial","TAM_CLEC_LAM","ICAM1","ITGAX_ITGB2",0.00311542708911939,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"TAM_CLEC_LAM","TAM_CLEC_LAM","ICAM1","ITGAX_ITGB2",0.00375148913022287,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"TAM_other","TAM_CLEC_LAM","ICAM1","ITGAX_ITGB2",0.00328176796845449,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"TIM","TAM_CLEC_LAM","ICAM1","ITGAX_ITGB2",0.00369294568405585,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"T_NK","T_NK","LCK","CD8 receptor",0.00701306380216795,0,"LCK_CD8A_CD8B1","LCK - (CD8A+CD8B1)","LCK","Cell-Cell Contact","PMID: 25427562"
"Endothelial","T_NK","HLA-A","CD8A",0.042377438938691,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"MSC","T_NK","HLA-A","CD8A",0.0402822212850808,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","T_NK","HLA-A","CD8A",0.0351848520828828,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Pericyte","T_NK","HLA-A","CD8A",0.045006436055694,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","T_NK","HLA-A","CD8A",0.0531897552199923,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","T_NK","HLA-A","CD8A",0.049859109020323,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","T_NK","HLA-A","CD8A",0.0471637657862158,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TIM","T_NK","HLA-A","CD8A",0.0429437460122928,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Tumor","T_NK","HLA-A","CD8A",0.0434116126588055,0,"HLA-A_CD8A","HLA-A - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","T_NK","HLA-B","CD8A",0.0448752279359104,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"MSC","T_NK","HLA-B","CD8A",0.0429776535759616,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","T_NK","HLA-B","CD8A",0.0361779240893228,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Pericyte","T_NK","HLA-B","CD8A",0.0483055140675591,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","T_NK","HLA-B","CD8A",0.0557498074523908,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","T_NK","HLA-B","CD8A",0.0518655158751186,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","T_NK","HLA-B","CD8A",0.0509976722497774,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TIM","T_NK","HLA-B","CD8A",0.0482326498629555,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Tumor","T_NK","HLA-B","CD8A",0.0449503622093811,0,"HLA-B_CD8A","HLA-B - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","T_NK","HLA-C","CD8A",0.0405418577911099,0,"HLA-C_CD8A","HLA-C - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"MSC","T_NK","HLA-C","CD8A",0.0369040997539788,0,"HLA-C_CD8A","HLA-C - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","T_NK","HLA-C","CD8A",0.0330688011138189,0,"HLA-C_CD8A","HLA-C - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Pericyte","T_NK","HLA-C","CD8A",0.0440436145907449,0,"HLA-C_CD8A","HLA-C - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","T_NK","HLA-C","CD8A",0.0520547019092062,0,"HLA-C_CD8A","HLA-C - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","T_NK","HLA-C","CD8A",0.0487854151562788,0,"HLA-C_CD8A","HLA-C - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","T_NK","HLA-C","CD8A",0.0474111284656262,0,"HLA-C_CD8A","HLA-C - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TIM","T_NK","HLA-C","CD8A",0.0444892569527487,0,"HLA-C_CD8A","HLA-C - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Tumor","T_NK","HLA-C","CD8A",0.036699289327325,0,"HLA-C_CD8A","HLA-C - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Pericyte","T_NK","HLA-F","CD8A",0.00388270903921538,0,"HLA-F_CD8A","HLA-F - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","T_NK","HLA-F","CD8A",0.00718124614331492,0,"HLA-F_CD8A","HLA-F - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","T_NK","HLA-F","CD8A",0.00354967820207408,0,"HLA-F_CD8A","HLA-F - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","T_NK","HLA-F","CD8A",0.00413917720278865,0,"HLA-F_CD8A","HLA-F - CD8A","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","T_NK","HLA-A","CD8B",0.0394956111262847,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"MSC","T_NK","HLA-A","CD8B",0.0375372911800071,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","T_NK","HLA-A","CD8B",0.0327754070223949,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Pericyte","T_NK","HLA-A","CD8B",0.0419536588643974,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","T_NK","HLA-A","CD8B",0.0496107405436407,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","T_NK","HLA-A","CD8B",0.0464932007539309,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","T_NK","HLA-A","CD8B",0.0439713949929028,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TIM","T_NK","HLA-A","CD8B",0.0400250167711529,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Tumor","T_NK","HLA-A","CD8B",0.0404624286401337,0,"HLA-A_CD8B","HLA-A - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","T_NK","HLA-B","CD8B",0.0418309607310808,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"MSC","T_NK","HLA-B","CD8B",0.0400567162176218,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","T_NK","HLA-B","CD8B",0.0337028493939896,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Pericyte","T_NK","HLA-B","CD8B",0.0450395148397882,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","T_NK","HLA-B","CD8B",0.0520079950131303,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","T_NK","HLA-B","CD8B",0.0483710539443181,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","T_NK","HLA-B","CD8B",0.0475587487220941,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TIM","T_NK","HLA-B","CD8B",0.0449713442856526,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Tumor","T_NK","HLA-B","CD8B",0.0419012216143418,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","T_NK","HLA-C","CD8B",0.037779931881052,0,"HLA-C_CD8B","HLA-C - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"MSC","T_NK","HLA-C","CD8B",0.0343811166995958,0,"HLA-C_CD8B","HLA-C - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","T_NK","HLA-C","CD8B",0.030799636583333,0,"HLA-C_CD8B","HLA-C - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Pericyte","T_NK","HLA-C","CD8B",0.041053337914514,0,"HLA-C_CD8B","HLA-C - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","T_NK","HLA-C","CD8B",0.0485481461558108,0,"HLA-C_CD8B","HLA-C - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","T_NK","HLA-C","CD8B",0.0454885200556957,0,"HLA-C_CD8B","HLA-C - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","T_NK","HLA-C","CD8B",0.0442027911811612,0,"HLA-C_CD8B","HLA-C - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TIM","T_NK","HLA-C","CD8B",0.0414700365773517,0,"HLA-C_CD8B","HLA-C - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Tumor","T_NK","HLA-C","CD8B",0.0341898112563793,0,"HLA-C_CD8B","HLA-C - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Pericyte","T_NK","HLA-F","CD8B",0.00360880483655957,0,"HLA-F_CD8B","HLA-F - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","T_NK","HLA-F","CD8B",0.00667620748941606,0,"HLA-F_CD8B","HLA-F - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","T_NK","HLA-F","CD8B",0.00329918971886944,0,"HLA-F_CD8B","HLA-F - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","T_NK","HLA-F","CD8B",0.00384725043053364,0,"HLA-F_CD8B","HLA-F - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","Osteoclast","HLA-DPA1","CD4",0.00262151555344439,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","Osteoclast","HLA-DPA1","CD4",0.00384733919384627,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","Osteoclast","HLA-DPA1","CD4",0.0290106473964994,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","Osteoclast","HLA-DPA1","CD4",0.0280098348906409,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","Osteoclast","HLA-DPA1","CD4",0.0136821360165952,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","TAM_CLEC_LAM","HLA-DPA1","CD4",0.0035077849330527,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","TAM_CLEC_LAM","HLA-DPA1","CD4",0.00514589097034948,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_CLEC_LAM","HLA-DPA1","CD4",0.0384742767711793,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","TAM_CLEC_LAM","HLA-DPA1","CD4",0.0371594811305993,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","TAM_CLEC_LAM","HLA-DPA1","CD4",0.0182393447693483,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","TAM_other","HLA-DPA1","CD4",0.0029464213894882,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","TAM_other","HLA-DPA1","CD4",0.00432351278468247,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_other","HLA-DPA1","CD4",0.0324996006490781,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","TAM_other","HLA-DPA1","CD4",0.0313823159519186,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","TAM_other","HLA-DPA1","CD4",0.0153567679968273,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","Osteoclast","HLA-DPB1","CD4",0.00314038449816144,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","Osteoclast","HLA-DPB1","CD4",0.00418858813996771,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","Osteoclast","HLA-DPB1","CD4",0.0302450567660983,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","Osteoclast","HLA-DPB1","CD4",0.0304977928000639,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","Osteoclast","HLA-DPB1","CD4",0.0147679135815572,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","TAM_CLEC_LAM","HLA-DPB1","CD4",0.00420133167606406,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","TAM_CLEC_LAM","HLA-DPB1","CD4",0.00560167038832051,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_CLEC_LAM","HLA-DPB1","CD4",0.0400947379239399,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","TAM_CLEC_LAM","HLA-DPB1","CD4",0.0404263494773106,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","TAM_CLEC_LAM","HLA-DPB1","CD4",0.0196795543846064,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","TAM_other","HLA-DPB1","CD4",0.00352937043870159,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","TAM_other","HLA-DPB1","CD4",0.00470679752460173,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_other","HLA-DPB1","CD4",0.0338772862012615,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","TAM_other","HLA-DPB1","CD4",0.034159305009659,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","TAM_other","HLA-DPB1","CD4",0.0165732068204156,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","Osteoclast","HLA-DQA1","CD4",0.0031155800804764,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","Osteoclast","HLA-DQA1","CD4",0.0197405262865189,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","Osteoclast","HLA-DQA1","CD4",0.0185921875921227,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","Osteoclast","HLA-DQA1","CD4",0.00339800217252786,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","TAM_CLEC_LAM","HLA-DQA1","CD4",0.00416818237552249,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_CLEC_LAM","HLA-DQA1","CD4",0.0262619178604549,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","TAM_CLEC_LAM","HLA-DQA1","CD4",0.0247437949926768,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","TAM_CLEC_LAM","HLA-DQA1","CD4",0.00454558601451021,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","TAM_other","HLA-DQA1","CD4",0.00350150439629879,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_other","HLA-DQA1","CD4",0.0221400330068667,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","TAM_other","HLA-DQA1","CD4",0.0208550807246163,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","TAM_other","HLA-DQA1","CD4",0.0038187758669794,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","Osteoclast","HLA-DMA","CD4",0.00173679470194977,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","Osteoclast","HLA-DMA","CD4",0.0192528449166304,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","Osteoclast","HLA-DMA","CD4",0.0176800188156188,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","Osteoclast","HLA-DMA","CD4",0.00384053041072952,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","TAM_CLEC_LAM","HLA-DMA","CD4",0.00232465904608277,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_CLEC_LAM","HLA-DMA","CD4",0.0256173385413211,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","TAM_CLEC_LAM","HLA-DMA","CD4",0.0235370547172723,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","TAM_CLEC_LAM","HLA-DMA","CD4",0.00513679594100329,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","TAM_other","HLA-DMA","CD4",0.00195226448592915,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_other","HLA-DMA","CD4",0.0215943787036102,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","TAM_other","HLA-DMA","CD4",0.0198341337626646,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","TAM_other","HLA-DMA","CD4",0.00431586495001238,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","Osteoclast","HLA-DMB","CD4",0.0111749861878192,0,"HLA-DMB_CD4","HLA-DMB - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","Osteoclast","HLA-DMB","CD4",0.00992622486767077,0,"HLA-DMB_CD4","HLA-DMB - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","Osteoclast","HLA-DMB","CD4",0.0017331734039582,0,"HLA-DMB_CD4","HLA-DMB - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_CLEC_LAM","HLA-DMB","CD4",0.0149097437412599,0,"HLA-DMB_CD4","HLA-DMB - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","TAM_CLEC_LAM","HLA-DMB","CD4",0.0132492297501309,0,"HLA-DMB_CD4","HLA-DMB - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","TAM_CLEC_LAM","HLA-DMB","CD4",0.00231981487190543,0,"HLA-DMB_CD4","HLA-DMB - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_other","HLA-DMB","CD4",0.0125466578171965,0,"HLA-DMB_CD4","HLA-DMB - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","TAM_other","HLA-DMB","CD4",0.0111463453265843,0,"HLA-DMB_CD4","HLA-DMB - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TIM","TAM_other","HLA-DMB","CD4",0.00194819480016192,0,"HLA-DMB_CD4","HLA-DMB - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","Osteoclast","HLA-DQA2","CD4",0.0026725844088692,0,"HLA-DQA2_CD4","HLA-DQA2 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","Osteoclast","HLA-DQA2","CD4",0.00313973554904374,0,"HLA-DQA2_CD4","HLA-DQA2 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_CLEC_LAM","TAM_CLEC_LAM","HLA-DQA2","CD4",0.00357605699837911,0,"HLA-DQA2_CD4","HLA-DQA2 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"TAM_other","TAM_CLEC_LAM","HLA-DQA2","CD4",0.0042004644098575,0,"HLA-DQA2_CD4","HLA-DQA2 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
